variant,orderDate,orderTime,previously_tried_greenies,preferred_retailer,audience
Regular,2026-05-16,14:30:00,No,Walmart,instagram
Regular,2026-05-16,15:33:00,Yes,PetSmart,google
Regular,2026-05-16,16:36:00,No,Chewy,email
Regular,2026-05-16,17:39:00,Yes,Amazon,facebook
Regular,2026-05-16,18:42:00,No,Target,instagram
Regular,2026-05-16,19:45:00,Yes,Walmart,google
Regular,2026-05-16,08:48:00,No,PetSmart,email
Regular,2026-05-16,09:51:00,Yes,Chewy,facebook
Regular,2026-05-16,10:54:00,No,Amazon,instagram
Regular,2026-05-16,11:57:00,Yes,Target,google
Regular,2026-05-16,12:00:00,No,Walmart,email
Regular,2026-05-16,13:03:00,Yes,PetSmart,facebook
Regular,2026-05-16,14:06:00,No,Chewy,instagram
Regular,2026-05-16,15:09:00,Yes,Amazon,google
Regular,2026-05-16,16:12:00,No,Target,email
Regular,2026-05-16,17:15:00,Yes,Walmart,facebook
Regular,2026-05-16,18:18:00,No,PetSmart,instagram
Regular,2026-05-16,19:21:00,Yes,Chewy,google
Regular,2026-05-16,08:24:00,No,Amazon,email
Regular,2026-05-16,09:27:00,Yes,Target,facebook
Regular,2026-05-16,10:30:00,No,Walmart,instagram
Regular,2026-05-16,11:33:00,Yes,PetSmart,google
Regular,2026-05-16,12:36:00,No,Chewy,email
Regular,2026-05-16,13:39:00,Yes,Amazon,facebook
Regular,2026-05-16,14:42:00,No,Target,instagram
Regular,2026-05-16,15:45:00,Yes,Walmart,google
Regular,2026-05-16,16:48:00,No,PetSmart,email
Regular,2026-05-16,17:51:00,Yes,Chewy,facebook
Regular,2026-05-16,18:54:00,No,Amazon,instagram
Regular,2026-05-16,19:57:00,Yes,Target,google
Regular,2026-05-16,08:00:00,No,Walmart,email
Regular,2026-05-16,09:03:00,Yes,PetSmart,facebook
Regular,2026-05-16,10:06:00,No,Chewy,instagram
Regular,2026-05-16,11:09:00,Yes,Amazon,google
Regular,2026-05-16,12:12:00,No,Target,email
Regular,2026-05-16,13:15:00,Yes,Walmart,facebook
Regular,2026-05-16,14:18:00,No,PetSmart,instagram
Regular,2026-05-16,15:21:00,Yes,Chewy,google
Regular,2026-05-16,16:24:00,No,Amazon,email
Regular,2026-05-16,17:27:00,Yes,Target,facebook
Regular,2026-05-16,18:30:00,No,Walmart,instagram
Regular,2026-05-16,19:33:00,Yes,PetSmart,google
Regular,2026-05-16,08:36:00,No,Chewy,email
Large,2026-05-16,08:00:00,No,Walmart,email
Large,2026-05-16,09:03:00,Yes,PetSmart,facebook
Large,2026-05-16,10:06:00,No,Chewy,instagram
Large,2026-05-16,11:09:00,Yes,Amazon,google
Large,2026-05-16,12:12:00,No,Target,email
Large,2026-05-16,13:15:00,Yes,Walmart,facebook
Large,2026-05-16,14:18:00,No,PetSmart,instagram
Large,2026-05-16,15:21:00,Yes,Chewy,google
Large,2026-05-16,16:24:00,No,Amazon,email
Large,2026-05-16,17:27:00,Yes,Target,facebook
Large,2026-05-16,18:30:00,No,Walmart,instagram
Large,2026-05-16,19:33:00,Yes,PetSmart,google
Large,2026-05-16,08:36:00,No,Chewy,email
Large,2026-05-16,09:39:00,Yes,Amazon,facebook
Large,2026-05-16,10:42:00,No,Target,instagram
Large,2026-05-16,11:45:00,Yes,Walmart,google
Large,2026-05-16,12:48:00,No,PetSmart,email
Large,2026-05-16,13:51:00,Yes,Chewy,facebook
Large,2026-05-16,14:54:00,No,Amazon,instagram
Large,2026-05-16,15:57:00,Yes,Target,google
Large,2026-05-16,16:00:00,No,Walmart,email
Large,2026-05-16,17:03:00,Yes,PetSmart,facebook
Large,2026-05-16,18:06:00,No,Chewy,instagram
Large,2026-05-16,19:09:00,Yes,Amazon,google
Large,2026-05-16,08:12:00,No,Target,email
Large,2026-05-16,09:15:00,Yes,Walmart,facebook
Large,2026-05-16,10:18:00,No,PetSmart,instagram
Large,2026-05-16,11:21:00,Yes,Chewy,google
Large,2026-05-16,12:24:00,No,Amazon,email
Large,2026-05-16,13:27:00,Yes,Target,facebook
Large,2026-05-16,14:30:00,No,Walmart,instagram
Large,2026-05-16,15:33:00,Yes,PetSmart,google
Large,2026-05-16,16:36:00,No,Chewy,email
Large,2026-05-16,17:39:00,Yes,Amazon,facebook
Large,2026-05-16,18:42:00,No,Target,instagram
Large,2026-05-16,19:45:00,Yes,Walmart,google
Large,2026-05-16,08:48:00,No,PetSmart,email
Large,2026-05-16,09:51:00,Yes,Chewy,facebook
Large,2026-05-16,10:54:00,No,Amazon,instagram
Large,2026-05-16,11:57:00,Yes,Target,google
Large,2026-05-16,12:00:00,No,Walmart,email
Large,2026-05-16,13:03:00,Yes,PetSmart,facebook
Large,2026-05-16,14:06:00,No,Chewy,instagram
Large,2026-05-16,15:09:00,Yes,Amazon,google
Large,2026-05-16,16:12:00,No,Target,email
Large,2026-05-16,17:15:00,Yes,Walmart,facebook
Large,2026-05-16,18:18:00,No,PetSmart,instagram
Large,2026-05-16,19:21:00,Yes,Chewy,google
Large,2026-05-16,08:24:00,No,Amazon,email
Large,2026-05-16,09:27:00,Yes,Target,facebook
Large,2026-05-16,10:30:00,No,Walmart,instagram
Large,2026-05-16,11:33:00,Yes,PetSmart,google
Large,2026-05-16,12:36:00,No,Chewy,email
Large,2026-05-16,13:39:00,Yes,Amazon,facebook
Large,2026-05-16,14:42:00,No,Target,instagram
Large,2026-05-16,15:45:00,Yes,Walmart,google
Large,2026-05-16,16:48:00,No,PetSmart,email
Large,2026-05-16,17:51:00,Yes,Chewy,facebook
Large,2026-05-16,18:54:00,No,Amazon,instagram
Large,2026-05-16,19:57:00,Yes,Target,google
Large,2026-05-16,08:00:00,No,Walmart,email
Large,2026-05-16,09:03:00,Yes,PetSmart,facebook
Large,2026-05-16,10:06:00,No,Chewy,instagram
Large,2026-05-16,11:09:00,Yes,Amazon,google
Large,2026-05-16,12:12:00,No,Target,email
Large,2026-05-16,13:15:00,Yes,Walmart,facebook
Large,2026-05-16,14:18:00,No,PetSmart,instagram
Large,2026-05-16,15:21:00,Yes,Chewy,google
Large,2026-05-16,16:24:00,No,Amazon,email
Large,2026-05-16,17:27:00,Yes,Target,facebook
Large,2026-05-16,18:30:00,No,Walmart,instagram
Large,2026-05-16,19:33:00,Yes,PetSmart,google
Large,2026-05-16,08:36:00,No,Chewy,email
Large,2026-05-16,09:39:00,Yes,Amazon,facebook
Large,2026-05-16,10:42:00,No,Target,instagram
Large,2026-05-16,11:45:00,Yes,Walmart,google
Large,2026-05-16,12:48:00,No,PetSmart,email
Large,2026-05-16,13:51:00,Yes,Chewy,facebook
Large,2026-05-16,14:54:00,No,Amazon,instagram
Large,2026-05-16,15:57:00,Yes,Target,google
Large,2026-05-16,16:00:00,No,Walmart,email
Large,2026-05-16,17:03:00,Yes,PetSmart,facebook
Large,2026-05-16,18:06:00,No,Chewy,instagram
Large,2026-05-16,19:09:00,Yes,Amazon,google
Large,2026-05-16,08:12:00,No,Target,email
Large,2026-05-16,09:15:00,Yes,Walmart,facebook
Large,2026-05-16,10:18:00,No,PetSmart,instagram
Large,2026-05-16,11:21:00,Yes,Chewy,google
Large,2026-05-16,12:24:00,No,Amazon,email
Large,2026-05-16,13:27:00,Yes,Target,facebook
Large,2026-05-16,14:30:00,No,Walmart,instagram
Large,2026-05-16,15:33:00,Yes,PetSmart,google
Large,2026-05-16,16:36:00,No,Chewy,email
Large,2026-05-16,17:39:00,Yes,Amazon,facebook
Large,2026-05-16,18:42:00,No,Target,instagram
Large,2026-05-16,19:45:00,Yes,Walmart,google
Large,2026-05-16,08:48:00,No,PetSmart,email
Large,2026-05-16,09:51:00,Yes,Chewy,facebook
Large,2026-05-16,10:54:00,No,Amazon,instagram
Large,2026-05-16,11:57:00,Yes,Target,google
Large,2026-05-16,12:00:00,No,Walmart,email
Large,2026-05-16,13:03:00,Yes,PetSmart,facebook
Large,2026-05-16,14:06:00,No,Chewy,instagram
Large,2026-05-16,15:09:00,Yes,Amazon,google
Large,2026-05-16,16:12:00,No,Target,email
Large,2026-05-16,17:15:00,Yes,Walmart,facebook
Large,2026-05-16,18:18:00,No,PetSmart,instagram
Large,2026-05-16,19:21:00,Yes,Chewy,google
Large,2026-05-16,08:24:00,No,Amazon,email
Large,2026-05-16,09:27:00,Yes,Target,facebook
Large,2026-05-16,10:30:00,No,Walmart,instagram
Large,2026-05-16,11:33:00,Yes,PetSmart,google
Large,2026-05-16,12:36:00,No,Chewy,email
Large,2026-05-16,13:39:00,Yes,Amazon,facebook
Large,2026-05-16,14:42:00,No,Target,instagram
Large,2026-05-16,15:45:00,Yes,Walmart,google
Large,2026-05-16,16:48:00,No,PetSmart,email
Large,2026-05-16,17:51:00,Yes,Chewy,facebook
Large,2026-05-16,18:54:00,No,Amazon,instagram
Large,2026-05-16,19:57:00,Yes,Target,google
Large,2026-05-16,08:00:00,No,Walmart,email
Large,2026-05-16,09:03:00,Yes,PetSmart,facebook
Large,2026-05-16,10:06:00,No,Chewy,instagram
Large,2026-05-16,11:09:00,Yes,Amazon,google
Large,2026-05-16,12:12:00,No,Target,email
Large,2026-05-16,13:15:00,Yes,Walmart,facebook
Large,2026-05-16,14:18:00,No,PetSmart,instagram
Large,2026-05-16,15:21:00,Yes,Chewy,google
Large,2026-05-16,16:24:00,No,Amazon,email
Large,2026-05-16,17:27:00,Yes,Target,facebook
Large,2026-05-16,18:30:00,No,Walmart,instagram
Large,2026-05-16,19:33:00,Yes,PetSmart,google
Large,2026-05-16,08:36:00,No,Chewy,email
Large,2026-05-16,09:39:00,Yes,Amazon,facebook
Large,2026-05-16,10:42:00,No,Target,instagram
Large,2026-05-16,11:45:00,Yes,Walmart,google
Large,2026-05-16,12:48:00,No,PetSmart,email
Large,2026-05-16,13:51:00,Yes,Chewy,facebook
Large,2026-05-16,14:54:00,No,Amazon,instagram
Large,2026-05-16,15:57:00,Yes,Target,google
Large,2026-05-16,16:00:00,No,Walmart,email
Large,2026-05-16,17:03:00,Yes,PetSmart,facebook
Large,2026-05-16,18:06:00,No,Chewy,instagram
Large,2026-05-16,19:09:00,Yes,Amazon,google
Large,2026-05-16,08:12:00,No,Target,email
Large,2026-05-16,09:15:00,Yes,Walmart,facebook
Large,2026-05-16,10:18:00,No,PetSmart,instagram
Large,2026-05-16,11:21:00,Yes,Chewy,google
Large,2026-05-16,12:24:00,No,Amazon,email
Large,2026-05-16,13:27:00,Yes,Target,facebook
Large,2026-05-16,14:30:00,No,Walmart,instagram
Large,2026-05-16,15:33:00,Yes,PetSmart,google
Large,2026-05-16,16:36:00,No,Chewy,email
Large,2026-05-16,17:39:00,Yes,Amazon,facebook
Large,2026-05-16,18:42:00,No,Target,instagram
Large,2026-05-16,19:45:00,Yes,Walmart,google
Large,2026-05-16,08:48:00,No,PetSmart,email
Large,2026-05-16,09:51:00,Yes,Chewy,facebook
Large,2026-05-16,10:54:00,No,Amazon,instagram
Large,2026-05-16,11:57:00,Yes,Target,google
Large,2026-05-16,12:00:00,No,Walmart,email
Large,2026-05-16,13:03:00,Yes,PetSmart,facebook
Large,2026-05-16,14:06:00,No,Chewy,instagram
Large,2026-05-16,15:09:00,Yes,Amazon,google
Large,2026-05-16,16:12:00,No,Target,email
Large,2026-05-16,17:15:00,Yes,Walmart,facebook
Large,2026-05-16,18:18:00,No,PetSmart,instagram
Large,2026-05-16,19:21:00,Yes,Chewy,google
Large,2026-05-16,08:24:00,No,Amazon,email
Large,2026-05-16,09:27:00,Yes,Target,facebook
Large,2026-05-16,10:30:00,No,Walmart,instagram
Large,2026-05-16,11:33:00,Yes,PetSmart,google
Large,2026-05-16,12:36:00,No,Chewy,email
TEENIE,2026-05-17,08:00:00,Yes,PetSmart,facebook
TEENIE,2026-05-17,09:03:00,No,Chewy,instagram
TEENIE,2026-05-17,10:06:00,Yes,Amazon,google
TEENIE,2026-05-17,11:09:00,No,Target,email
TEENIE,2026-05-17,12:12:00,Yes,Walmart,facebook
TEENIE,2026-05-17,13:15:00,No,PetSmart,instagram
TEENIE,2026-05-17,14:18:00,Yes,Chewy,google
TEENIE,2026-05-17,15:21:00,No,Amazon,email
TEENIE,2026-05-17,16:24:00,Yes,Target,facebook
TEENIE,2026-05-17,17:27:00,No,Walmart,instagram
TEENIE,2026-05-17,18:30:00,Yes,PetSmart,google
TEENIE,2026-05-17,19:33:00,No,Chewy,email
TEENIE,2026-05-17,08:36:00,Yes,Amazon,facebook
TEENIE,2026-05-17,09:39:00,No,Target,instagram
TEENIE,2026-05-17,10:42:00,Yes,Walmart,google
TEENIE,2026-05-17,11:45:00,No,PetSmart,email
TEENIE,2026-05-17,12:48:00,Yes,Chewy,facebook
TEENIE,2026-05-17,13:51:00,No,Amazon,instagram
TEENIE,2026-05-17,14:54:00,Yes,Target,google
TEENIE,2026-05-17,15:57:00,No,Walmart,email
TEENIE,2026-05-17,16:00:00,Yes,PetSmart,facebook
TEENIE,2026-05-17,17:03:00,No,Chewy,instagram
TEENIE,2026-05-17,18:06:00,Yes,Amazon,google
TEENIE,2026-05-17,19:09:00,No,Target,email
TEENIE,2026-05-17,08:12:00,Yes,Walmart,facebook
TEENIE,2026-05-17,09:15:00,No,PetSmart,instagram
TEENIE,2026-05-17,10:18:00,Yes,Chewy,google
TEENIE,2026-05-17,11:21:00,No,Amazon,email
TEENIE,2026-05-17,12:24:00,Yes,Target,facebook
TEENIE,2026-05-17,13:27:00,No,Walmart,instagram
TEENIE,2026-05-17,14:30:00,Yes,PetSmart,google
TEENIE,2026-05-17,15:33:00,No,Chewy,email
TEENIE,2026-05-17,16:36:00,Yes,Amazon,facebook
TEENIE,2026-05-17,17:39:00,No,Target,instagram
TEENIE,2026-05-17,18:42:00,Yes,Walmart,google
TEENIE,2026-05-17,19:45:00,No,PetSmart,email
TEENIE,2026-05-17,08:48:00,Yes,Chewy,facebook
TEENIE,2026-05-17,09:51:00,No,Amazon,instagram
TEENIE,2026-05-17,10:54:00,Yes,Target,google
TEENIE,2026-05-17,11:57:00,No,Walmart,email
TEENIE,2026-05-17,12:00:00,Yes,PetSmart,facebook
TEENIE,2026-05-17,13:03:00,No,Chewy,instagram
TEENIE,2026-05-17,14:06:00,Yes,Amazon,google
TEENIE,2026-05-17,15:09:00,No,Target,email
TEENIE,2026-05-17,16:12:00,Yes,Walmart,facebook
TEENIE,2026-05-17,17:15:00,No,PetSmart,instagram
TEENIE,2026-05-17,18:18:00,Yes,Chewy,google
TEENIE,2026-05-17,19:21:00,No,Amazon,email
TEENIE,2026-05-17,08:24:00,Yes,Target,facebook
TEENIE,2026-05-17,09:27:00,No,Walmart,instagram
TEENIE,2026-05-17,10:30:00,Yes,PetSmart,google
TEENIE,2026-05-17,11:33:00,No,Chewy,email
TEENIE,2026-05-17,12:36:00,Yes,Amazon,facebook
TEENIE,2026-05-17,13:39:00,No,Target,instagram
TEENIE,2026-05-17,14:42:00,Yes,Walmart,google
TEENIE,2026-05-17,15:45:00,No,PetSmart,email
TEENIE,2026-05-17,16:48:00,Yes,Chewy,facebook
TEENIE,2026-05-17,17:51:00,No,Amazon,instagram
TEENIE,2026-05-17,18:54:00,Yes,Target,google
TEENIE,2026-05-17,19:57:00,No,Walmart,email
TEENIE,2026-05-17,08:00:00,Yes,PetSmart,facebook
TEENIE,2026-05-17,09:03:00,No,Chewy,instagram
TEENIE,2026-05-17,10:06:00,Yes,Amazon,google
TEENIE,2026-05-17,11:09:00,No,Target,email
TEENIE,2026-05-17,12:12:00,Yes,Walmart,facebook
TEENIE,2026-05-17,13:15:00,No,PetSmart,instagram
TEENIE,2026-05-17,14:18:00,Yes,Chewy,google
TEENIE,2026-05-17,15:21:00,No,Amazon,email
TEENIE,2026-05-17,16:24:00,Yes,Target,facebook
TEENIE,2026-05-17,17:27:00,No,Walmart,instagram
TEENIE,2026-05-17,18:30:00,Yes,PetSmart,google
TEENIE,2026-05-17,19:33:00,No,Chewy,email
TEENIE,2026-05-17,08:36:00,Yes,Amazon,facebook
TEENIE,2026-05-17,09:39:00,No,Target,instagram
TEENIE,2026-05-17,10:42:00,Yes,Walmart,google
TEENIE,2026-05-17,11:45:00,No,PetSmart,email
TEENIE,2026-05-17,12:48:00,Yes,Chewy,facebook
TEENIE,2026-05-17,13:51:00,No,Amazon,instagram
TEENIE,2026-05-17,14:54:00,Yes,Target,google
TEENIE,2026-05-17,15:57:00,No,Walmart,email
TEENIE,2026-05-17,16:00:00,Yes,PetSmart,facebook
TEENIE,2026-05-17,17:03:00,No,Chewy,instagram
TEENIE,2026-05-17,18:06:00,Yes,Amazon,google
TEENIE,2026-05-17,19:09:00,No,Target,email
TEENIE,2026-05-17,08:12:00,Yes,Walmart,facebook
TEENIE,2026-05-17,09:15:00,No,PetSmart,instagram
TEENIE,2026-05-17,10:18:00,Yes,Chewy,google
TEENIE,2026-05-17,11:21:00,No,Amazon,email
TEENIE,2026-05-17,12:24:00,Yes,Target,facebook
TEENIE,2026-05-17,13:27:00,No,Walmart,instagram
TEENIE,2026-05-17,14:30:00,Yes,PetSmart,google
TEENIE,2026-05-17,15:33:00,No,Chewy,email
TEENIE,2026-05-17,16:36:00,Yes,Amazon,facebook
TEENIE,2026-05-17,17:39:00,No,Target,instagram
TEENIE,2026-05-17,18:42:00,Yes,Walmart,google
TEENIE,2026-05-17,19:45:00,No,PetSmart,email
TEENIE,2026-05-17,08:48:00,Yes,Chewy,facebook
TEENIE,2026-05-17,09:51:00,No,Amazon,instagram
TEENIE,2026-05-17,10:54:00,Yes,Target,google
TEENIE,2026-05-17,11:57:00,No,Walmart,email
TEENIE,2026-05-17,12:00:00,Yes,PetSmart,facebook
TEENIE,2026-05-17,13:03:00,No,Chewy,instagram
TEENIE,2026-05-17,14:06:00,Yes,Amazon,google
TEENIE,2026-05-17,15:09:00,No,Target,email
TEENIE,2026-05-17,16:12:00,Yes,Walmart,facebook
TEENIE,2026-05-17,17:15:00,No,PetSmart,instagram
TEENIE,2026-05-17,18:18:00,Yes,Chewy,google
TEENIE,2026-05-17,19:21:00,No,Amazon,email
TEENIE,2026-05-17,08:24:00,Yes,Target,facebook
TEENIE,2026-05-17,09:27:00,No,Walmart,instagram
TEENIE,2026-05-17,10:30:00,Yes,PetSmart,google
TEENIE,2026-05-17,11:33:00,No,Chewy,email
TEENIE,2026-05-17,12:36:00,Yes,Amazon,facebook
TEENIE,2026-05-17,13:39:00,No,Target,instagram
TEENIE,2026-05-17,14:42:00,Yes,Walmart,google
TEENIE,2026-05-17,15:45:00,No,PetSmart,email
TEENIE,2026-05-17,16:48:00,Yes,Chewy,facebook
TEENIE,2026-05-17,17:51:00,No,Amazon,instagram
TEENIE,2026-05-17,18:54:00,Yes,Target,google
TEENIE,2026-05-17,19:57:00,No,Walmart,email
Petite,2026-05-17,08:00:00,Yes,PetSmart,facebook
Petite,2026-05-17,09:03:00,No,Chewy,instagram
Petite,2026-05-17,10:06:00,Yes,Amazon,google
Petite,2026-05-17,11:09:00,No,Target,email
Petite,2026-05-17,12:12:00,Yes,Walmart,facebook
Petite,2026-05-17,13:15:00,No,PetSmart,instagram
Petite,2026-05-17,14:18:00,Yes,Chewy,google
Petite,2026-05-17,15:21:00,No,Amazon,email
Petite,2026-05-17,16:24:00,Yes,Target,facebook
Petite,2026-05-17,17:27:00,No,Walmart,instagram
Petite,2026-05-17,18:30:00,Yes,PetSmart,google
Petite,2026-05-17,19:33:00,No,Chewy,email
Petite,2026-05-17,08:36:00,Yes,Amazon,facebook
Petite,2026-05-17,09:39:00,No,Target,instagram
Petite,2026-05-17,10:42:00,Yes,Walmart,google
Petite,2026-05-17,11:45:00,No,PetSmart,email
Petite,2026-05-17,12:48:00,Yes,Chewy,facebook
Petite,2026-05-17,13:51:00,No,Amazon,instagram
Petite,2026-05-17,14:54:00,Yes,Target,google
Petite,2026-05-17,15:57:00,No,Walmart,email
Petite,2026-05-17,16:00:00,Yes,PetSmart,facebook
Petite,2026-05-17,17:03:00,No,Chewy,instagram
Petite,2026-05-17,18:06:00,Yes,Amazon,google
Petite,2026-05-17,19:09:00,No,Target,email
Petite,2026-05-17,08:12:00,Yes,Walmart,facebook
Petite,2026-05-17,09:15:00,No,PetSmart,instagram
Petite,2026-05-17,10:18:00,Yes,Chewy,google
Petite,2026-05-17,11:21:00,No,Amazon,email
Petite,2026-05-17,12:24:00,Yes,Target,facebook
Petite,2026-05-17,13:27:00,No,Walmart,instagram
Petite,2026-05-17,14:30:00,Yes,PetSmart,google
Petite,2026-05-17,15:33:00,No,Chewy,email
Petite,2026-05-17,16:36:00,Yes,Amazon,facebook
Petite,2026-05-17,17:39:00,No,Target,instagram
Petite,2026-05-17,18:42:00,Yes,Walmart,google
Petite,2026-05-17,19:45:00,No,PetSmart,email
Petite,2026-05-17,08:48:00,Yes,Chewy,facebook
Petite,2026-05-17,09:51:00,No,Amazon,instagram
Petite,2026-05-17,10:54:00,Yes,Target,google
Petite,2026-05-17,11:57:00,No,Walmart,email
Petite,2026-05-17,12:00:00,Yes,PetSmart,facebook
Petite,2026-05-17,13:03:00,No,Chewy,instagram
Petite,2026-05-17,14:06:00,Yes,Amazon,google
Petite,2026-05-17,15:09:00,No,Target,email
Petite,2026-05-17,16:12:00,Yes,Walmart,facebook
Petite,2026-05-17,17:15:00,No,PetSmart,instagram
Petite,2026-05-17,18:18:00,Yes,Chewy,google
Petite,2026-05-17,19:21:00,No,Amazon,email
Petite,2026-05-17,08:24:00,Yes,Target,facebook
Petite,2026-05-17,09:27:00,No,Walmart,instagram
Petite,2026-05-17,10:30:00,Yes,PetSmart,google
Petite,2026-05-17,11:33:00,No,Chewy,email
Petite,2026-05-17,12:36:00,Yes,Amazon,facebook
Petite,2026-05-17,13:39:00,No,Target,instagram
Petite,2026-05-17,14:42:00,Yes,Walmart,google
Petite,2026-05-17,15:45:00,No,PetSmart,email
Petite,2026-05-17,16:48:00,Yes,Chewy,facebook
Petite,2026-05-17,17:51:00,No,Amazon,instagram
Petite,2026-05-17,18:54:00,Yes,Target,google
Petite,2026-05-17,19:57:00,No,Walmart,email
Petite,2026-05-17,08:00:00,Yes,PetSmart,facebook
Petite,2026-05-17,09:03:00,No,Chewy,instagram
Petite,2026-05-17,10:06:00,Yes,Amazon,google
Petite,2026-05-17,11:09:00,No,Target,email
Petite,2026-05-17,12:12:00,Yes,Walmart,facebook
Petite,2026-05-17,13:15:00,No,PetSmart,instagram
Petite,2026-05-17,14:18:00,Yes,Chewy,google
Petite,2026-05-17,15:21:00,No,Amazon,email
Petite,2026-05-17,16:24:00,Yes,Target,facebook
Petite,2026-05-17,17:27:00,No,Walmart,instagram
Petite,2026-05-17,18:30:00,Yes,PetSmart,google
Petite,2026-05-17,19:33:00,No,Chewy,email
Petite,2026-05-17,08:36:00,Yes,Amazon,facebook
Petite,2026-05-17,09:39:00,No,Target,instagram
Petite,2026-05-17,10:42:00,Yes,Walmart,google
Petite,2026-05-17,11:45:00,No,PetSmart,email
Petite,2026-05-17,12:48:00,Yes,Chewy,facebook
Petite,2026-05-17,13:51:00,No,Amazon,instagram
Petite,2026-05-17,14:54:00,Yes,Target,google
Petite,2026-05-17,15:57:00,No,Walmart,email
Petite,2026-05-17,16:00:00,Yes,PetSmart,facebook
Petite,2026-05-17,17:03:00,No,Chewy,instagram
Petite,2026-05-17,18:06:00,Yes,Amazon,google
Petite,2026-05-17,19:09:00,No,Target,email
Petite,2026-05-17,08:12:00,Yes,Walmart,facebook
Petite,2026-05-17,09:15:00,No,PetSmart,instagram
Petite,2026-05-17,10:18:00,Yes,Chewy,google
Petite,2026-05-17,11:21:00,No,Amazon,email
Petite,2026-05-17,12:24:00,Yes,Target,facebook
Petite,2026-05-17,13:27:00,No,Walmart,instagram
Regular,2026-05-17,08:00:00,Yes,PetSmart,facebook
Regular,2026-05-17,09:03:00,No,Chewy,instagram
Regular,2026-05-17,10:06:00,Yes,Amazon,google
Regular,2026-05-17,11:09:00,No,Target,email
Regular,2026-05-17,12:12:00,Yes,Walmart,facebook
Regular,2026-05-17,13:15:00,No,PetSmart,instagram
Regular,2026-05-17,14:18:00,Yes,Chewy,google
Regular,2026-05-17,15:21:00,No,Amazon,email
Regular,2026-05-17,16:24:00,Yes,Target,facebook
Regular,2026-05-17,17:27:00,No,Walmart,instagram
Regular,2026-05-17,18:30:00,Yes,PetSmart,google
Regular,2026-05-17,19:33:00,No,Chewy,email
Regular,2026-05-17,08:36:00,Yes,Amazon,facebook
Regular,2026-05-17,09:39:00,No,Target,instagram
Regular,2026-05-17,10:42:00,Yes,Walmart,google
Regular,2026-05-17,11:45:00,No,PetSmart,email
Regular,2026-05-17,12:48:00,Yes,Chewy,facebook
Regular,2026-05-17,13:51:00,No,Amazon,instagram
Regular,2026-05-17,14:54:00,Yes,Target,google
Regular,2026-05-17,15:57:00,No,Walmart,email
Regular,2026-05-17,16:00:00,Yes,PetSmart,facebook
Regular,2026-05-17,17:03:00,No,Chewy,instagram
Regular,2026-05-17,18:06:00,Yes,Amazon,google
Regular,2026-05-17,19:09:00,No,Target,email
Regular,2026-05-17,08:12:00,Yes,Walmart,facebook
Regular,2026-05-17,09:15:00,No,PetSmart,instagram
Regular,2026-05-17,10:18:00,Yes,Chewy,google
Regular,2026-05-17,11:21:00,No,Amazon,email
Regular,2026-05-17,12:24:00,Yes,Target,facebook
Regular,2026-05-17,13:27:00,No,Walmart,instagram
Regular,2026-05-17,14:30:00,Yes,PetSmart,google
Regular,2026-05-17,15:33:00,No,Chewy,email
Regular,2026-05-17,16:36:00,Yes,Amazon,facebook
Regular,2026-05-17,17:39:00,No,Target,instagram
Regular,2026-05-17,18:42:00,Yes,Walmart,google
Regular,2026-05-17,19:45:00,No,PetSmart,email
Regular,2026-05-17,08:48:00,Yes,Chewy,facebook
Regular,2026-05-17,09:51:00,No,Amazon,instagram
Regular,2026-05-17,10:54:00,Yes,Target,google
Regular,2026-05-17,11:57:00,No,Walmart,email
Regular,2026-05-17,12:00:00,Yes,PetSmart,facebook
Regular,2026-05-17,13:03:00,No,Chewy,instagram
Regular,2026-05-17,14:06:00,Yes,Amazon,google
Regular,2026-05-17,15:09:00,No,Target,email
Regular,2026-05-17,16:12:00,Yes,Walmart,facebook
Regular,2026-05-17,17:15:00,No,PetSmart,instagram
Regular,2026-05-17,18:18:00,Yes,Chewy,google
Regular,2026-05-17,19:21:00,No,Amazon,email
Regular,2026-05-17,08:24:00,Yes,Target,facebook
Regular,2026-05-17,09:27:00,No,Walmart,instagram
Regular,2026-05-17,10:30:00,Yes,PetSmart,google
Regular,2026-05-17,11:33:00,No,Chewy,email
Regular,2026-05-17,12:36:00,Yes,Amazon,facebook
Regular,2026-05-17,13:39:00,No,Target,instagram
Regular,2026-05-17,14:42:00,Yes,Walmart,google
Regular,2026-05-17,15:45:00,No,PetSmart,email
Regular,2026-05-17,16:48:00,Yes,Chewy,facebook
